R,G1,G2,B,i,file,arm,block,cycle,event,gap_s,duty_pct,gain,offset,exptime,ccd_temp,date_obs,roi_w,t_min,level,departure,state,far
76.6398,76.62767,76.60213,76.60402,145,A00_145.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:48:41.059,1024,61.97615,76.6184,0.00854,0,False
76.63227,76.63184,76.59793,76.6041,146,A00_146.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:48:56.381,1024,62.23152,76.61654,0.00667,0,False
76.63969,76.63507,76.59789,76.59697,147,A00_147.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:49:56.696,1024,63.23677,76.6174,0.00754,0,False
76.65079,76.64416,76.60886,76.62145,148,A00_148.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:50:57.016,1024,64.2421,76.63132,0.02146,0,False
76.63802,76.63544,76.60297,76.5976,149,A00_149.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:51:12.341,1024,64.49752,76.61851,0.00865,0,False
76.63578,76.62721,76.60516,76.60116,150,A00_150.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:51:14.666,1024,64.53627,76.61733,0.00747,0,False
76.6193,76.62381,76.58885,76.59207,151,A00_151.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:52:14.987,1024,65.54162,76.60601,-0.00385,0,False
76.63258,76.62865,76.59775,76.59851,152,A00_152.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:52:17.308,1024,65.5803,76.61438,0.00451,0,False
76.63789,76.63448,76.60899,76.61079,153,A00_153.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:53:17.626,1024,66.5856,76.62304,0.01318,0,False
76.63603,76.63886,76.60959,76.61321,154,A00_154.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:53:32.948,1024,66.84097,76.62442,0.01456,0,False
76.64167,76.63326,76.60331,76.60687,155,A00_155.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:53:35.270,1024,66.87967,76.62128,0.01142,0,False
76.63193,76.63604,76.59933,76.59924,156,A00_156.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:53:37.593,1024,66.91838,76.61664,0.00677,0,False
76.65002,76.64597,76.60589,76.61581,157,A00_157.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:53:39.919,1024,66.95715,76.62942,0.01956,0,False
76.63512,76.62679,76.59422,76.5914,158,A00_158.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:53:42.241,1024,66.99585,76.61188,0.00202,0,False
76.62791,76.62872,76.59298,76.59902,159,A00_159.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:53:57.562,1024,67.2512,76.61216,0.0023,0,False
76.6402,76.63376,76.60056,76.60582,160,A00_160.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:54:12.887,1024,67.50662,76.62009,0.01022,0,False
76.63455,76.63406,76.60376,76.59653,161,A00_161.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:54:28.207,1024,67.76195,76.61723,0.00736,0,False
76.63022,76.63338,76.59654,76.60136,162,A00_162.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:54:30.530,1024,67.80067,76.61537,0.00551,0,False
76.63744,76.63265,76.61009,76.60341,163,A00_163.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:54:45.853,1024,68.05605,76.6209,0.01104,0,False
76.64414,76.63692,76.59646,76.61044,164,A00_164.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:55:01.175,1024,68.31142,76.62199,0.01213,0,False
76.6352,76.63334,76.60552,76.60056,165,A00_165.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:56:01.496,1024,69.31677,76.61866,0.00879,0,False
76.63061,76.62646,76.59045,76.5993,166,A00_166.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:57:01.818,1024,70.32213,76.61171,0.00185,0,False
76.6389,76.63984,76.60262,76.60664,167,A00_167.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:57:17.142,1024,70.57753,76.622,0.01214,0,False
76.63746,76.62843,76.60508,76.59972,168,A00_168.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:57:19.467,1024,70.61628,76.61767,0.00781,0,False
76.63833,76.62864,76.59641,76.60464,169,A00_169.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:57:34.793,1024,70.87172,76.617,0.00714,0,False
76.62075,76.61924,76.5806,76.5923,170,A00_170.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:58:35.115,1024,71.87708,76.60322,-0.00664,0,False
76.63132,76.62953,76.59341,76.59511,171,A00_171.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:59:35.449,1024,72.88265,76.61234,0.00248,0,False
76.62873,76.62915,76.58767,76.59682,172,A00_172.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:59:50.771,1024,73.13802,76.61059,0.00073,0,False
76.62661,76.6154,76.58585,76.59757,173,A00_173.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:00:06.091,1024,73.39335,76.60636,-0.00351,0,False
76.63734,76.63629,76.59734,76.60489,174,A00_174.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:00:08.416,1024,73.4321,76.61897,0.0091,0,False
76.62477,76.63495,76.60337,76.59673,175,A00_175.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:01:08.736,1024,74.43743,76.61496,0.00509,0,False
76.63547,76.62574,76.59216,76.59274,176,A00_176.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:01:11.060,1024,74.47617,76.61153,0.00167,0,False
76.63697,76.63649,76.59587,76.60616,177,A00_177.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:02:11.376,1024,75.48143,76.61887,0.00901,0,False
76.62238,76.62376,76.59056,76.59923,178,A00_178.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:03:11.698,1024,76.4868,76.60898,-0.00088,0,False
76.63704,76.63232,76.60215,76.59609,179,A00_179.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:03:14.020,1024,76.5255,76.6169,0.00704,0,False
76.62833,76.62489,76.59319,76.59097,180,A00_180.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:03:29.348,1024,76.78097,76.60934,-0.00052,0,False
76.64226,76.63482,76.59804,76.60445,181,A00_181.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:04:29.670,1024,77.78633,76.61989,0.01003,0,False
76.63195,76.62453,76.59171,76.59923,182,A00_182.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:04:31.996,1024,77.8251,76.61185,0.00199,0,False
76.6392,76.62874,76.59468,76.60974,183,A00_183.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:04:47.321,1024,78.08052,76.61809,0.00823,0,False
76.63547,76.62508,76.60526,76.59992,184,A00_184.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:05:47.644,1024,79.0859,76.61644,0.00657,0,False
76.64331,76.63542,76.59896,76.60466,185,A00_185.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:06:02.964,1024,79.34123,76.62058,0.01072,0,False
76.63458,76.62821,76.59488,76.59501,186,A00_186.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:06:05.286,1024,79.37993,76.61317,0.00331,0,False
76.63236,76.63503,76.59779,76.6052,187,A00_187.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:07:05.607,1024,80.38528,76.61759,0.00773,0,False
76.62286,76.6208,76.59333,76.59308,188,A00_188.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:07:20.929,1024,80.64065,76.60752,-0.00234,0,False
76.62962,76.62698,76.58834,76.59226,189,A00_189.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:07:36.251,1024,80.89602,76.6093,-0.00056,0,False
76.63377,76.63179,76.60358,76.6025,190,A00_190.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:07:51.573,1024,81.15138,76.61791,0.00805,0,False
76.63932,76.63173,76.60046,76.60637,191,A00_191.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:08:06.896,1024,81.40677,76.61947,0.00961,0,False
76.63696,76.62294,76.6002,76.59788,192,A00_192.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:08:09.219,1024,81.44548,76.61449,0.00463,0,False
76.63878,76.62852,76.59186,76.59906,193,A00_193.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:08:11.541,1024,81.48418,76.61456,0.00469,0,False
76.63708,76.62926,76.59041,76.6074,194,A00_194.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:08:13.864,1024,81.5229,76.61604,0.00618,0,False
76.63725,76.63414,76.60223,76.60035,195,A00_195.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:09:14.184,1024,82.52823,76.61849,0.00863,0,False
76.63535,76.63226,76.59715,76.59826,196,A00_196.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:09:16.504,1024,82.5669,76.61575,0.00589,0,False
76.63645,76.63041,76.59607,76.60355,197,A00_197.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:10:16.828,1024,83.5723,76.61662,0.00676,0,False
76.62147,76.61815,76.59273,76.59275,198,A00_198.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:10:32.150,1024,83.82767,76.60627,-0.00359,0,False
76.63542,76.62534,76.60492,76.60416,199,A00_199.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:10:34.478,1024,83.86647,76.61746,0.0076,0,False
76.63044,76.6238,76.5906,76.59552,200,A00_200.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:11:34.799,1024,84.87182,76.61009,0.00023,0,False
76.6399,76.63745,76.59146,76.59831,201,A00_201.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:11:37.123,1024,84.91055,76.61678,0.00692,0,False
76.62857,76.62299,76.58946,76.59779,202,A00_202.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:11:52.446,1024,85.16593,76.6097,-0.00016,0,False
76.62856,76.62497,76.59392,76.59407,203,A00_203.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:12:52.766,1024,86.17127,76.61038,0.00052,0,False
76.63476,76.63111,76.60521,76.60801,204,A00_204.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:12:55.089,1024,86.20998,76.61977,0.00991,0,False
76.63416,76.638,76.60146,76.60114,205,A00_205.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:13:10.411,1024,86.46535,76.61869,0.00883,0,False
76.63663,76.63409,76.59585,76.60551,206,A00_206.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:13:12.733,1024,86.50405,76.61802,0.00816,0,False
76.62514,76.63007,76.59771,76.5902,207,A00_207.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:13:28.057,1024,86.75945,76.61078,0.00092,0,False
76.62845,76.62987,76.59841,76.59872,208,A00_208.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:14:28.381,1024,87.76485,76.61386,0.004,0,False
76.62308,76.61341,76.58499,76.59306,209,A00_209.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:15:28.705,1024,88.77025,76.60363,-0.00623,0,False
76.63963,76.62978,76.58963,76.5984,210,A00_210.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:16:29.027,1024,89.77562,76.61436,0.0045,0,False
76.64004,76.63591,76.60685,76.61122,211,A00_211.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:16:31.349,1024,89.81432,76.6235,0.01364,0,False
76.62894,76.62507,76.59042,76.59265,212,A00_212.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:16:46.673,1024,90.06972,76.60927,-0.00059,0,False
76.64188,76.62708,76.60183,76.60508,213,A00_213.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:16:49.012,1024,90.1087,76.61897,0.00911,0,False
76.63391,76.6248,76.58857,76.59443,214,A00_214.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:16:51.334,1024,90.1474,76.61042,0.00056,0,False
76.62547,76.61397,76.57657,76.58989,215,A00_215.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:17:06.655,1024,90.40275,76.60148,-0.00839,0,False
76.62958,76.63065,76.60031,76.60303,216,A00_216.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:17:21.977,1024,90.65812,76.61589,0.00603,0,False
76.62884,76.62157,76.59076,76.59839,217,A00_217.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:18:22.309,1024,91.66365,76.60989,3e-05,0,False
76.63746,76.62923,76.59343,76.60331,218,A00_218.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:19:22.629,1024,92.66898,76.61586,0.006,0,False
76.62337,76.62197,76.59109,76.5919,219,A00_219.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:20:22.955,1024,93.67442,76.60708,-0.00278,0,False
76.63715,76.62341,76.60853,76.60193,220,A00_220.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:20:38.278,1024,93.9298,76.61775,0.00789,0,False
76.62778,76.62902,76.59461,76.59481,221,A00_221.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:20:53.602,1024,94.1852,76.61156,0.00169,0,False
76.64061,76.62172,76.59508,76.59632,222,A00_222.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:21:08.922,1024,94.44053,76.61343,0.00357,0,False
76.63827,76.63136,76.59287,76.60019,223,A00_223.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:22:09.243,1024,95.44588,76.61567,0.00581,0,False
76.63588,76.63079,76.5957,76.59474,224,A00_224.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:22:24.562,1024,95.7012,76.61428,0.00442,0,False
76.62869,76.62369,76.58651,76.59578,225,A00_225.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:22:26.889,1024,95.73998,76.60867,-0.00119,0,False
76.63248,76.6296,76.59643,76.60436,226,A00_226.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:22:42.216,1024,95.99543,76.61572,0.00586,0,False
76.63332,76.62434,76.59099,76.59391,227,A00_227.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:22:57.538,1024,96.2508,76.61064,0.00078,0,False
76.62403,76.62783,76.58441,76.59569,228,A00_228.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:22:59.861,1024,96.28952,76.60799,-0.00187,0,False
76.62208,76.62633,76.59473,76.59265,229,A00_229.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:24:00.182,1024,97.29487,76.60895,-0.00091,0,False
76.62624,76.63068,76.5907,76.60028,230,A00_230.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:24:02.503,1024,97.33355,76.61197,0.00211,0,False
76.64055,76.63958,76.60445,76.60078,231,A00_231.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:24:17.828,1024,97.58897,76.62134,0.01148,0,False
76.6256,76.62566,76.58474,76.59289,232,A00_232.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:25:18.149,1024,98.59432,76.60722,-0.00264,0,False
76.62405,76.62357,76.58704,76.59325,233,A00_233.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:25:20.472,1024,98.63303,76.60698,-0.00289,0,False
76.62804,76.62144,76.58796,76.59056,234,A00_234.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:25:35.793,1024,98.88838,76.607,-0.00286,0,False
76.63419,76.63042,76.59511,76.59501,235,A00_235.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:25:51.114,1024,99.14373,76.61368,0.00382,0,False
76.63503,76.63363,76.59449,76.59264,236,A00_236.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:26:06.436,1024,99.3991,76.61395,0.00409,0,False
76.61383,76.61251,76.57701,76.58257,237,A00_237.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:27:06.758,1024,100.40447,76.59648,-0.01338,0,False
76.63139,76.62528,76.59313,76.59543,238,A00_238.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:27:09.077,1024,100.44312,76.61131,0.00144,0,False
76.62282,76.62033,76.58478,76.58612,239,A00_239.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:27:11.403,1024,100.48188,76.60351,-0.00635,0,False
76.63421,76.62757,76.597,76.59644,240,A00_240.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:28:11.726,1024,101.48727,76.61381,0.00394,0,False
76.62509,76.61675,76.58167,76.58776,241,A00_241.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:29:12.061,1024,102.49285,76.60282,-0.00704,0,False
76.62912,76.62903,76.59385,76.5976,242,A00_242.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:30:12.382,1024,103.4982,76.6124,0.00254,0,False
76.62814,76.6309,76.5932,76.58705,243,A00_243.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:31:12.705,1024,104.50358,76.60982,-4e-05,0,False
76.62523,76.62213,76.59081,76.5927,244,A00_244.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:32:13.025,1024,105.50892,76.60772,-0.00215,0,False
76.61925,76.6133,76.57281,76.58981,245,A00_245.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:33:13.346,1024,106.51427,76.59879,-0.01107,0,False
76.62185,76.61776,76.58468,76.59317,246,A00_246.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:33:28.671,1024,106.76968,76.60437,-0.0055,0,False
76.61967,76.62648,76.58905,76.59039,247,A00_247.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:33:30.993,1024,106.80838,76.6064,-0.00346,0,False
76.63518,76.63447,76.5966,76.59731,248,A00_248.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:33:46.316,1024,107.06377,76.61589,0.00603,0,False
76.63678,76.63171,76.59913,76.59758,249,A00_249.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:34:46.638,1024,108.06913,76.6163,0.00644,0,False
76.63417,76.62729,76.59641,76.60433,250,A00_250.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:35:46.962,1024,109.07453,76.61555,0.00569,0,False
76.62394,76.61791,76.5958,76.59716,251,A00_251.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:36:47.286,1024,110.07993,76.6087,-0.00116,0,False
76.64201,76.63235,76.59279,76.60615,252,A00_252.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:36:49.608,1024,110.11863,76.61832,0.00846,0,False
76.62678,76.62418,76.58735,76.59159,253,A00_253.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:36:51.930,1024,110.15733,76.60748,-0.00239,0,False
76.62813,76.61889,76.58721,76.58941,254,A00_254.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:37:07.254,1024,110.41273,76.60591,-0.00395,0,False
76.63016,76.62949,76.59399,76.60192,255,A00_255.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:38:07.574,1024,111.41807,76.61389,0.00403,0,False
76.62579,76.62086,76.58784,76.59439,256,A00_256.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:38:09.893,1024,111.45672,76.60722,-0.00264,0,False
76.619,76.61775,76.58376,76.58496,257,A00_257.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:38:12.215,1024,111.49542,76.60137,-0.00849,0,False
76.62075,76.62767,76.58621,76.58793,258,A00_258.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:38:14.537,1024,111.53412,76.60564,-0.00422,0,False
76.62197,76.62084,76.58393,76.59219,259,A00_259.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:38:29.859,1024,111.78948,76.60473,-0.00513,0,False
76.62527,76.61656,76.5885,76.59195,260,A00_260.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:39:30.180,1024,112.79483,76.60557,-0.00429,0,False
76.6286,76.62332,76.58561,76.59214,261,A00_261.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:39:45.504,1024,113.05023,76.60742,-0.00244,0,False
76.62392,76.62616,76.58348,76.59094,262,A00_262.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:39:47.831,1024,113.08902,76.60613,-0.00373,0,False
76.62491,76.62762,76.58916,76.59243,263,A00_263.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:40:03.157,1024,113.34445,76.60853,-0.00133,0,False
76.621,76.61732,76.58775,76.58893,264,A00_264.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:41:03.476,1024,114.34977,76.60375,-0.00611,0,False
76.62253,76.62156,76.59266,76.59349,265,A00_265.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:41:18.799,1024,114.60515,76.60756,-0.0023,0,False
76.62795,76.62268,76.58853,76.59012,266,A00_266.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:41:21.118,1024,114.6438,76.60732,-0.00254,0,False
76.63266,76.6246,76.59167,76.59225,267,A00_267.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:41:23.441,1024,114.68252,76.61029,0.00043,0,False
76.62567,76.62241,76.58784,76.59388,268,A00_268.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:41:25.764,1024,114.72123,76.60745,-0.00241,0,False
76.62101,76.6233,76.59033,76.58956,269,A00_269.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:41:41.087,1024,114.97662,76.60605,-0.00381,0,False
76.60958,76.6092,76.57899,76.57715,270,A00_270.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:41:43.407,1024,115.01528,76.59373,-0.01613,0,False
76.63602,76.63032,76.60139,76.60468,271,A00_271.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:41:45.731,1024,115.05402,76.6181,0.00824,0,False
76.62618,76.6135,76.58345,76.58748,272,A00_272.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:41:48.053,1024,115.09272,76.60266,-0.00721,0,False
76.62849,76.61763,76.58664,76.59469,273,A00_273.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:41:50.375,1024,115.13142,76.60686,-0.003,0,False
76.62072,76.61745,76.58186,76.58607,274,A00_274.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:41:52.698,1024,115.17013,76.60153,-0.00834,0,False
76.61867,76.62395,76.58524,76.58835,275,A00_275.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:41:55.022,1024,115.20887,76.60405,-0.00581,0,False
76.62677,76.62253,76.58585,76.5952,276,A00_276.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:42:10.345,1024,115.46425,76.60759,-0.00227,0,False
76.62197,76.62613,76.58952,76.59346,277,A00_277.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:42:12.668,1024,115.50297,76.60777,-0.00209,0,False
76.61398,76.61158,76.58747,76.58502,278,A00_278.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:42:14.990,1024,115.54167,76.59951,-0.01035,0,False
76.62659,76.61738,76.58398,76.59765,279,A00_279.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:42:30.309,1024,115.79698,76.6064,-0.00346,0,False
76.63087,76.61907,76.58022,76.59122,280,A00_280.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:43:30.631,1024,116.80235,76.60534,-0.00452,0,False
76.63932,76.63141,76.60199,76.60168,281,A00_281.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:44:30.956,1024,117.80777,76.6186,0.00874,0,False
76.6378,76.63012,76.59222,76.59697,282,A00_282.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T20:45:31.278,1024,118.81313,76.61428,0.00442,0,False
76.63617,76.62925,76.58979,76.60378,283,A00_283.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:45:46.601,1024,119.06852,76.61475,0.00489,0,False
76.61629,76.61649,76.59255,76.58771,284,A00_284.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:45:48.928,1024,119.1073,76.60326,-0.0066,0,False
76.62341,76.62298,76.58768,76.59009,285,A00_285.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T20:46:04.248,1024,119.36263,76.60604,-0.00382,0,False
76.62682,76.62036,76.59918,76.60109,286,A00_286.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:46:06.571,1024,119.40135,76.61186,0.002,0,False
76.6325,76.62044,76.58991,76.59575,287,A00_287.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:46:08.891,1024,119.44002,76.60965,-0.00021,0,False
76.6275,76.62268,76.59491,76.5987,288,A00_288.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:46:11.213,1024,119.47872,76.61095,0.00109,0,False
